attack,defense,hp,iconPokemon,id,name,spAttack,spDefense,speed,total,typePokemon
132,77,97,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,0740,Crabominable,62,67,43,478,"Fighting,Ice"
70,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,0741,Oricorio,98,70,93,476,"Fire,Flying"
70,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,0741,Oricorio,98,70,93,476,"Electric,Flying"
70,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,0741,Oricorio,98,70,93,476,"Psychic,Flying"
70,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,0741,Oricorio,98,70,93,476,"Ghost,Flying"
45,40,40,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,0742,Cutiefly,55,40,84,304,"Bug,Fairy"
55,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,0743,Ribombee,95,70,124,464,"Bug,Fairy"
65,40,45,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,0744,Rockruff,30,40,60,280,Rock
65,40,45,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,0744,Rockruff,30,40,60,280,Rock
115,65,75,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,0745,Lycanroc,55,65,112,487,Rock
115,75,85,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,0745,Lycanroc,55,75,82,487,Rock
117,65,75,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,0745,Lycanroc,55,65,110,487,Rock
20,20,45,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,0746,Wishiwashi,25,25,40,175,Water
140,130,45,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,0746,Wishiwashi,140,135,30,620,Water
53,62,50,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,0747,Mareanie,43,52,45,305,"Poison,Water"
63,152,50,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,0748,Toxapex,53,142,35,495,"Poison,Water"
100,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,0749,Mudbray,45,55,45,385,Ground
125,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,0750,Mudsdale,55,85,35,500,Ground
40,52,38,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,0751,Dewpider,40,72,27,269,"Water,Bug"
70,92,68,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,0752,Araquanid,50,132,42,454,"Water,Bug"
55,35,40,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,0753,Fomantis,50,35,35,250,Grass
105,90,70,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,0754,Lurantis,80,90,45,480,Grass
35,55,40,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,0755,Morelull,65,75,15,285,"Grass,Fairy"
45,80,60,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,0756,Shiinotic,90,100,30,405,"Grass,Fairy"
44,40,48,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,0757,Salandit,71,40,77,320,"Poison,Fire"
64,60,68,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,0758,Salazzle,111,60,117,480,"Poison,Fire"
75,50,70,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,0759,Stufful,45,50,50,340,"Normal,Fighting"
125,80,120,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,0760,Bewear,55,60,60,500,"Normal,Fighting"
30,38,42,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,0761,Bounsweet,30,38,32,210,Grass
40,48,52,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,0762,Steenee,40,48,62,290,Grass
120,98,72,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,0763,Tsareena,50,98,72,510,Grass
52,90,51,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,0764,Comfey,82,110,100,485,Fairy
60,80,90,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,0765,Oranguru,90,110,60,490,"Normal,Psychic"
120,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,0766,Passimian,40,60,80,490,Fighting
35,40,25,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,0767,Wimpod,20,30,80,230,"Bug,Water"
125,140,75,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,0768,Golisopod,60,90,40,530,"Bug,Water"
55,80,55,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,0769,Sandygast,70,45,15,320,"Ghost,Ground"
75,110,85,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,0770,Palossand,100,75,35,480,"Ghost,Ground"
60,130,55,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,0771,Pyukumuku,30,130,5,410,Water
95,95,95,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,0772,Type: Null,95,95,59,534,Normal
95,95,95,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,0773,Silvally,95,95,95,570,Normal
60,100,60,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,0774,Minior,60,100,60,440,"Rock,Flying"
100,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,0774,Minior,100,60,120,500,"Rock,Flying"
115,65,65,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,0775,Komala,75,95,65,480,Normal
78,135,60,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,0776,Turtonator,91,85,36,485,"Fire,Dragon"
98,63,65,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,0777,Togedemaru,40,73,96,435,"Electric,Steel"
90,80,55,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,0778,Mimikyu,50,105,96,476,"Ghost,Fairy"
105,70,68,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,0779,Bruxish,70,70,92,475,"Water,Psychic"
60,85,78,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,0780,Drampa,135,91,36,485,"Normal,Dragon"
131,100,70,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,0781,Dhelmise,86,90,40,517,"Ghost,Grass"
55,65,45,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,0782,Jangmo-o,45,45,45,300,Dragon
75,90,55,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,0783,Hakamo-o,65,70,65,420,"Dragon,Fighting"
110,125,75,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,0784,Kommo-o,100,105,85,600,"Dragon,Fighting"
115,85,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,0785,Tapu Koko,95,75,130,570,"Electric,Fairy"
85,75,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,0786,Tapu Lele,130,115,95,570,"Psychic,Fairy"
130,115,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,0787,Tapu Bulu,85,95,75,570,"Grass,Fairy"
75,115,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,0788,Tapu Fini,95,130,85,570,"Water,Fairy"
29,31,43,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,0789,Cosmog,29,31,37,200,Psychic
29,131,43,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,0790,Cosmoem,29,131,37,400,Psychic
137,107,137,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,0791,Solgaleo,113,89,97,680,"Psychic,Steel"
113,89,137,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,0792,Lunala,137,107,97,680,"Psychic,Ghost"
53,47,109,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,0793,Nihilego,127,131,103,570,"Rock,Poison"
139,139,107,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,0794,Buzzwole,53,53,79,570,"Bug,Fighting"
137,37,71,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,0795,Pheromosa,137,37,151,570,"Bug,Fighting"
89,71,83,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,0796,Xurkitree,173,71,83,570,Electric
101,103,97,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,0797,Celesteela,107,101,61,570,"Steel,Flying"
181,131,59,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,0798,Kartana,59,31,109,570,"Grass,Steel"
101,53,223,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,0799,Guzzlord,97,53,43,570,"Dark,Dragon"
107,101,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,0800,Necrozma,127,89,79,600,Psychic
157,127,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,0800,Necrozma,113,109,77,680,"Psychic,Steel"
113,109,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,0800,Necrozma,157,127,77,680,"Psychic,Ghost"
167,97,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,0800,Necrozma,167,97,129,754,"Psychic,Dragon"
95,115,80,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,0801,Magearna,130,115,65,600,"Steel,Fairy"
125,80,90,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,0802,Marshadow,90,90,125,600,"Fighting,Ghost"
73,67,67,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,0803,Poipole,73,67,73,420,Poison
73,73,73,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,0804,Naganadel,127,73,121,540,"Poison,Dragon"
131,211,61,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,0805,Stakataka,53,101,13,570,"Rock,Steel"
127,53,53,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,0806,Blacephalon,151,79,107,570,"Fire,Ghost"
112,75,88,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,0807,Zeraora,102,80,143,600,Electric
65,65,46,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,0808,Meltan,55,35,34,300,Steel
143,143,135,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,0809,Melmetal,80,65,34,600,Steel
65,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,0810,Grookey,40,40,65,310,Grass
85,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,0811,Thwackey,55,60,80,420,Grass
125,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,0812,Rillaboom,60,70,85,530,Grass
71,40,50,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,0813,Scorbunny,40,40,69,310,Fire
86,60,65,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,0814,Raboot,55,60,94,420,Fire
116,75,80,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,0815,Cinderace,65,75,119,530,Fire
40,40,50,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,0816,Sobble,70,40,70,310,Water
60,55,65,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,0817,Drizzile,95,55,90,420,Water
85,65,70,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,0818,Inteleon,125,65,120,530,Water
55,55,70,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,0819,Skwovet,35,35,25,275,Normal
95,95,120,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,0820,Greedent,55,75,20,460,Normal
47,35,38,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,0821,Rookidee,33,35,57,245,Flying
67,55,68,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,0822,Corvisquire,43,55,77,365,Flying
87,105,98,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,0823,Corviknight,53,85,67,495,"Flying,Steel"
20,20,25,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,0824,Blipbug,25,45,45,180,Bug
35,80,50,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,0825,Dottler,50,90,30,335,"Bug,Psychic"
45,110,60,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,0826,Orbeetle,80,120,90,505,"Bug,Psychic"
28,28,40,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,0827,Nickit,47,52,50,245,Dark
58,58,70,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,0828,Thievul,87,92,90,455,Dark
40,60,40,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,0829,Gossifleur,40,60,10,250,Grass
50,90,60,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,0830,Eldegoss,80,120,60,460,Grass
40,55,42,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,0831,Wooloo,40,45,48,270,Normal
80,100,72,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,0832,Dubwool,60,90,88,490,Normal
64,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,0833,Chewtle,38,38,44,284,Water
115,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,0834,Drednaw,48,68,74,485,"Water,Rock"
45,50,59,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,0835,Yamper,40,50,26,270,Electric
90,60,69,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,0836,Boltund,90,60,121,490,Electric
40,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,0837,Rolycoly,40,50,30,240,Rock
60,90,80,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,0838,Carkol,60,70,50,410,"Rock,Fire"
80,120,110,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,0839,Coalossal,80,90,30,510,"Rock,Fire"
40,80,40,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,0840,Applin,40,40,20,260,"Grass,Dragon"
110,80,70,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,0841,Flapple,95,60,70,485,"Grass,Dragon"
85,80,110,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,0842,Appletun,100,80,30,485,"Grass,Dragon"
57,75,52,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,0843,Silicobra,35,50,46,315,Ground
107,125,72,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,0844,Sandaconda,65,70,71,510,Ground
85,55,70,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,0845,Cramorant,85,95,85,475,"Flying,Water"
63,40,41,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,0846,Arrokuda,40,30,66,280,Water
123,60,61,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,0847,Barraskewda,60,50,136,490,Water
38,35,40,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,0848,Toxel,54,35,40,242,"Electric,Poison"
98,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,0849,Toxtricity,114,70,75,502,"Electric,Poison"
98,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,0849,Toxtricity,114,70,75,502,"Electric,Poison"
65,45,50,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,0850,Sizzlipede,50,50,45,305,"Fire,Bug"
115,65,100,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,0851,Centiskorch,90,90,65,525,"Fire,Bug"
68,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,0852,Clobbopus,50,50,32,310,Fighting
118,90,80,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,0853,Grapploct,70,80,42,480,Fighting
45,45,40,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,0854,Sinistea,74,54,50,308,Ghost
65,65,60,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,0855,Polteageist,134,114,70,508,Ghost
30,45,42,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,0856,Hatenna,56,53,39,265,Psychic
40,65,57,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,0857,Hattrem,86,73,49,370,Psychic
90,95,57,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,0858,Hatterene,136,103,29,510,"Psychic,Fairy"
45,30,45,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,0859,Impidimp,55,40,50,265,"Dark,Fairy"
60,45,65,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,0860,Morgrem,75,55,70,370,"Dark,Fairy"
120,65,95,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,0861,Grimmsnarl,95,75,60,510,"Dark,Fairy"
90,101,93,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,0862,Obstagoon,60,81,95,520,"Dark,Normal"
110,100,70,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,0863,Perrserker,50,60,50,440,Steel
95,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,0864,Cursola,145,130,30,510,Ghost
135,95,62,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,0865,Sirfetch'd,68,82,65,507,Fighting
85,75,80,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,0866,Mr. Rime,110,100,70,520,"Ice,Psychic"
95,145,58,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,0867,Runerigus,50,105,30,483,"Ground,Ghost"
40,40,45,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,0868,Milcery,50,61,34,270,Fairy
60,75,65,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,0869,Alcremie,110,121,64,495,Fairy
100,100,65,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,0870,Falinks,70,60,75,470,Fighting
101,95,48,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,0871,Pincurchin,91,85,15,435,Electric
25,35,30,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,0872,Snom,45,30,20,185,"Ice,Bug"
65,60,70,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,0873,Frosmoth,125,90,65,475,"Ice,Bug"
125,135,100,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,0874,Stonjourner,20,20,70,470,Rock
80,110,75,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,0875,Eiscue,65,90,50,470,Ice
80,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,0875,Eiscue,65,50,130,470,Ice
65,55,60,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,0876,Indeedee,105,95,95,475,"Psychic,Normal"
55,65,70,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,0876,Indeedee,95,105,85,475,"Psychic,Normal"
95,58,58,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,0877,Morpeko,70,58,97,436,"Electric,Dark"
95,58,58,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,0877,Morpeko,70,58,97,436,"Electric,Dark"
80,49,72,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,0878,Cufant,40,49,40,330,Steel
130,69,122,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,0879,Copperajah,80,69,30,500,Steel
100,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,0880,Dracozolt,80,70,75,505,"Electric,Dragon"
100,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,0881,Arctozolt,90,80,55,505,"Electric,Ice"
90,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,0882,Dracovish,70,80,75,505,"Water,Dragon"
90,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,0883,Arctovish,80,90,55,505,"Water,Ice"
95,115,70,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,0884,Duraludon,120,50,85,535,"Steel,Dragon"
60,30,28,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,0885,Dreepy,40,30,82,270,"Dragon,Ghost"
80,50,68,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,0886,Drakloak,60,50,102,410,"Dragon,Ghost"
120,75,88,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,0887,Dragapult,100,75,142,600,"Dragon,Ghost"
120,115,92,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,0888,Zacian,80,115,138,660,Fairy
150,115,92,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,0888,Zacian,80,115,148,700,"Fairy,Steel"
120,115,92,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,0889,Zamazenta,80,115,138,660,Fighting
120,140,92,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,0889,Zamazenta,80,140,128,700,"Fighting,Steel"
85,95,140,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,0890,Eternatus,145,95,130,690,"Poison,Dragon"
115,250,255,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,0890,Eternatus,125,250,130,1125,"Poison,Dragon"
90,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,0891,Kubfu,53,50,72,385,Fighting
130,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,0892,Urshifu,63,60,97,550,"Fighting,Dark"
130,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,0892,Urshifu,63,60,97,550,"Fighting,Water"
120,105,105,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,0893,Zarude,70,95,105,600,"Dark,Grass"
100,50,80,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,0894,Regieleki,100,50,200,580,Electric
100,50,200,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,0895,Regidrago,100,50,80,580,Dragon
145,130,100,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,0896,Glastrier,65,110,30,580,Ice
65,60,100,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,0897,Spectrier,145,80,130,580,Ghost
80,80,100,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,0898,Calyrex,80,80,80,500,"Psychic,Grass"
165,150,100,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,0898,Calyrex,85,130,50,680,"Psychic,Ice"
85,80,100,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,0898,Calyrex,165,100,150,680,"Psychic,Ghost"
105,72,103,https://img.pokemondb.net/sprites/scarlet-violet/icon/wyrdeer.png,0899,Wyrdeer,105,75,65,525,"Normal,Psychic"
135,95,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/kleavor.png,0900,Kleavor,45,70,85,500,"Bug,Rock"
140,105,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaluna.png,0901,Ursaluna,45,80,50,550,"Ground,Normal"
112,65,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-male.png,0902,Basculegion,80,75,78,530,"Water,Ghost"
92,65,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-female.png,0902,Basculegion,100,75,78,530,"Water,Ghost"
130,60,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasler.png,0903,Sneasler,40,80,120,510,"Fighting,Poison"
115,95,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/overqwil.png,0904,Overqwil,65,65,85,510,"Dark,Poison"
115,70,74,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-incarnate.png,0905,Enamorus,135,80,106,580,"Fairy,Flying"
115,110,74,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-therian.png,0905,Enamorus,135,100,46,580,"Fairy,Flying"
61,54,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/sprigatito.png,0906,Sprigatito,45,45,65,310,Grass
80,63,61,https://img.pokemondb.net/sprites/scarlet-violet/icon/floragato.png,0907,Floragato,60,63,83,410,Grass
110,70,76,https://img.pokemondb.net/sprites/scarlet-violet/icon/meowscarada.png,0908,Meowscarada,81,70,123,530,"Grass,Dark"
45,59,67,https://img.pokemondb.net/sprites/scarlet-violet/icon/fuecoco.png,0909,Fuecoco,63,40,36,310,Fire
55,78,81,https://img.pokemondb.net/sprites/scarlet-violet/icon/crocalor.png,0910,Crocalor,90,58,49,411,Fire
75,100,104,https://img.pokemondb.net/sprites/scarlet-violet/icon/skeledirge.png,0911,Skeledirge,110,75,66,530,"Fire,Ghost"
65,45,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxly.png,0912,Quaxly,50,45,50,310,Water
85,65,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxwell.png,0913,Quaxwell,65,60,65,410,Water
120,80,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaquaval.png,0914,Quaquaval,85,75,85,530,"Water,Fighting"
45,40,54,https://img.pokemondb.net/sprites/scarlet-violet/icon/lechonk.png,0915,Lechonk,35,45,35,254,Normal
100,75,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-male.png,0916,Oinkologne,59,80,65,489,Normal
90,70,115,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-female.png,0916,Oinkologne,59,90,65,489,Normal
41,45,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/tarountula.png,0917,Tarountula,29,40,20,210,Bug
79,92,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/spidops.png,0918,Spidops,52,86,35,404,Bug
46,40,33,https://img.pokemondb.net/sprites/scarlet-violet/icon/nymble.png,0919,Nymble,21,25,45,210,Bug
102,78,71,https://img.pokemondb.net/sprites/scarlet-violet/icon/lokix.png,0920,Lokix,52,55,92,450,"Bug,Dark"
50,20,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmi.png,0921,Pawmi,40,25,60,240,Electric
75,40,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmo.png,0922,Pawmo,50,40,85,350,"Electric,Fighting"
115,70,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmot.png,0923,Pawmot,70,60,105,490,"Electric,Fighting"
50,45,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/tandemaus.png,0924,Tandemaus,40,45,75,305,Normal
75,70,74,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family4.png,0925,Maushold,65,75,111,470,Normal
75,70,74,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family3.png,0925,Maushold,65,75,111,470,Normal
55,70,37,https://img.pokemondb.net/sprites/scarlet-violet/icon/fidough.png,0926,Fidough,30,55,65,312,Fairy
80,115,57,https://img.pokemondb.net/sprites/scarlet-violet/icon/dachsbun.png,0927,Dachsbun,50,80,95,477,Fairy
35,45,41,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoliv.png,0928,Smoliv,58,51,30,260,"Grass,Normal"
53,60,52,https://img.pokemondb.net/sprites/scarlet-violet/icon/dolliv.png,0929,Dolliv,78,78,33,354,"Grass,Normal"
69,90,78,https://img.pokemondb.net/sprites/scarlet-violet/icon/arboliva.png,0930,Arboliva,125,109,39,510,"Grass,Normal"
96,51,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-green.png,0931,Squawkabilly,45,51,92,417,"Normal,Flying"
96,51,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-blue.png,0931,Squawkabilly,45,51,92,417,"Normal,Flying"
